ride_date,city,total_rides,completed_rides,cancelled_rides,total_revenue,avg_distance_km,avg_fare
2025-08-14,Delhi,4,3,0,192.5,4.39,48.13
2024-08-09,Hyderabad,8,4,0,404.28,4.08,50.54
2023-02-02,Mumbai,8,6,0,790.44,7.54,98.81
2024-01-06,Hyderabad,6,4,0,466.17,6.1,77.7
2023-04-23,Hyderabad,7,4,0,357.55,4.28,51.08
2024-05-15,Chennai,8,7,0,813.75,6.43,101.72
2024-10-06,Mumbai,6,5,0,473.07,5.72,78.85
2023-05-29,Bangalore,7,5,0,702.87,5.63,100.41
2025-08-06,Bangalore,14,13,0,2114.51,8.13,151.04
2023-01-07,Delhi,3,2,0,171.0,5.7,57.0
2023-09-07,Chennai,9,9,0,1013.92,6.43,112.66
2024-12-13,Delhi,8,7,0,551.55,6.42,68.94
2024-11-07,Mumbai,13,9,0,1111.92,6.31,85.53
2023-03-18,Hyderabad,11,9,0,936.54,6.8,85.14
2023-06-20,Delhi,14,10,0,867.68,5.87,61.98
2024-05-01,Hyderabad,8,8,0,712.11,7.11,89.01
2024-07-20,Mumbai,3,3,0,185.01,4.3,61.67
2023-01-24,Delhi,9,7,0,543.53,5.56,60.39
2025-10-13,Chennai,5,4,0,447.83,5.92,89.57
2025-01-22,Bangalore,4,3,0,281.11,3.66,70.28
2025-10-16,Delhi,13,8,0,677.0,5.21,52.08
2024-08-01,Bangalore,7,6,0,694.52,5.87,99.22
2023-12-20,Hyderabad,5,3,0,249.55,4.34,49.91
2024-12-09,Chennai,8,7,0,819.01,5.93,102.38
2024-05-06,Chennai,5,4,0,602.09,7.37,120.42
2023-10-01,Mumbai,5,3,0,212.19,3.05,42.44
2023-05-13,Chennai,3,3,0,326.94,6.24,108.98
2023-10-29,Delhi,2,2,0,199.1,9.96,99.55
2023-12-01,Mumbai,4,2,0,265.08,5.52,66.27
2025-06-01,Mumbai,11,7,0,774.66,5.4,70.42
2025-12-16,Bangalore,5,4,0,799.44,8.14,159.89
2024-09-19,Chennai,5,4,0,536.81,6.3,107.36
2025-02-21,Delhi,9,8,0,784.66,8.12,87.18
2025-06-06,Mumbai,10,9,0,938.67,6.87,93.87
2024-02-01,Delhi,9,7,0,626.95,6.81,69.66
2025-10-18,Chennai,7,6,0,736.94,6.22,105.28
2024-04-07,Bangalore,7,7,0,1313.3,10.02,187.61
2024-01-29,Chennai,15,14,0,1938.86,7.63,129.26
2024-05-12,Chennai,9,8,0,984.06,6.55,109.34
2026-01-14,Hyderabad,7,5,0,639.47,7.21,91.35
2024-09-15,Mumbai,9,8,0,916.08,6.85,101.79
2024-02-04,Chennai,6,5,0,719.36,7.49,119.89
2023-02-05,Bangalore,7,6,0,894.2,6.91,127.74
2025-03-19,Chennai,6,6,0,1015.93,9.83,169.32
2023-01-26,Bangalore,8,5,0,930.38,6.02,116.3
2024-04-26,Delhi,9,5,0,437.4,4.86,48.6
2025-04-08,Delhi,9,4,0,361.0,4.01,40.11
2024-05-25,Hyderabad,11,7,0,859.78,6.12,78.16
2025-05-01,Bangalore,8,7,0,840.57,5.57,105.07
2023-03-19,Hyderabad,7,6,0,814.29,9.17,116.33
2023-09-10,Delhi,4,3,0,277.1,6.93,69.28
2025-03-17,Hyderabad,7,4,0,401.23,4.58,57.32
2024-11-08,Hyderabad,7,6,0,704.35,8.04,100.62
2025-11-27,Bangalore,5,5,0,728.68,7.85,145.74
2023-02-27,Chennai,9,9,0,1307.24,8.71,145.25
2024-08-11,Bangalore,7,7,0,1006.34,7.42,143.76
2025-05-15,Chennai,10,10,0,1412.57,8.19,141.26
2024-09-26,Bangalore,8,7,0,875.22,6.07,109.4
2023-05-05,Delhi,8,6,0,477.4,5.97,59.68
2025-07-16,Bangalore,11,10,0,1403.77,7.12,127.62
2024-03-26,Delhi,4,2,0,235.5,5.89,58.88
2025-07-08,Chennai,4,3,0,334.08,5.09,83.52
2023-11-18,Mumbai,11,5,0,558.27,3.62,50.75
2023-05-25,Hyderabad,7,5,0,597.47,6.09,85.35
2023-04-24,Bangalore,10,8,0,1042.74,5.51,104.27
2023-11-22,Delhi,15,6,0,554.68,3.61,36.98
2023-04-13,Delhi,7,6,0,446.62,6.1,63.8
2023-05-29,Delhi,7,5,0,472.33,6.07,67.48
2023-05-16,Mumbai,8,5,0,384.84,3.86,48.11
2024-10-10,Bangalore,7,6,0,802.16,6.28,114.59
2025-09-05,Hyderabad,8,7,0,719.06,7.06,89.88
2024-05-11,Chennai,5,4,0,509.94,5.93,101.99
2024-12-09,Delhi,9,7,0,585.29,6.24,65.03
2024-09-29,Bangalore,10,10,0,1118.18,6.0,111.82
2025-07-25,Hyderabad,9,7,0,573.93,5.19,63.77
2023-09-05,Mumbai,9,5,0,606.21,4.89,67.36
2023-03-13,Bangalore,8,8,0,942.59,6.37,117.82
2025-04-10,Hyderabad,6,6,0,517.46,6.9,86.24
2025-12-25,Delhi,6,3,0,326.2,5.44,54.37
2025-09-01,Mumbai,8,3,0,456.81,4.14,57.1
2024-04-13,Hyderabad,4,4,0,398.87,7.64,99.72
2024-05-30,Mumbai,8,4,0,493.11,4.48,61.64
2023-12-05,Chennai,5,4,0,674.7,8.11,134.94
2024-05-12,Delhi,5,5,0,216.22,4.03,43.24
2025-09-28,Bangalore,10,10,0,1291.99,6.77,129.2
2023-04-18,Bangalore,8,8,0,1169.93,7.95,146.24
2023-12-28,Mumbai,4,3,0,290.22,5.78,72.56
2023-07-19,Delhi,7,4,0,208.3,2.98,29.76
2025-06-17,Chennai,6,4,0,602.38,5.89,100.4
2024-11-01,Mumbai,5,3,0,275.64,4.59,55.13
2023-11-03,Delhi,8,6,0,377.6,4.72,47.2
2023-12-18,Delhi,3,3,0,264.49,7.09,88.16
2024-11-11,Mumbai,5,4,0,270.9,3.77,54.18
2025-10-02,Hyderabad,8,8,0,706.31,7.35,88.29
2023-11-18,Bangalore,5,5,0,389.75,4.42,77.95
2023-11-26,Hyderabad,11,10,0,1205.02,8.73,109.55
2024-06-27,Hyderabad,7,6,0,695.14,8.16,99.31
2025-06-28,Bangalore,5,4,0,677.38,7.05,135.48
2025-12-20,Bangalore,6,6,0,992.08,8.66,165.35
2023-11-09,Bangalore,12,10,0,1764.29,7.91,147.02
2023-02-03,Hyderabad,10,8,0,825.78,6.3,82.58
2025-12-27,Mumbai,3,3,0,231.84,6.44,77.28
2023-05-07,Hyderabad,14,12,0,1399.3,7.71,99.95
2024-12-20,Chennai,9,7,0,1082.86,6.97,120.32
2023-12-18,Bangalore,9,8,0,1133.94,6.5,125.99
2023-11-02,Mumbai,7,5,0,537.15,5.12,76.74
2024-08-23,Mumbai,8,8,0,703.83,6.95,87.98
2023-10-31,Delhi,4,3,0,285.29,6.37,71.32
2023-10-10,Chennai,4,4,0,494.11,7.29,123.53
2024-12-06,Delhi,9,8,0,937.73,9.15,104.19
2025-07-04,Chennai,10,10,0,1332.34,7.76,133.23
2023-09-17,Hyderabad,7,5,0,728.7,7.58,104.1
2024-02-07,Hyderabad,6,6,0,487.25,6.33,81.21
2023-06-30,Chennai,9,6,0,630.25,4.63,70.03
2025-04-21,Delhi,4,3,0,239.7,5.99,59.93
2025-03-10,Bangalore,6,5,0,630.62,5.49,105.1
2024-06-30,Hyderabad,5,4,0,357.3,5.3,71.46
2023-02-26,Hyderabad,7,5,0,385.63,4.1,55.09
2024-10-06,Delhi,3,2,0,174.5,5.82,58.17
2024-08-06,Bangalore,5,5,0,777.41,8.34,155.48
2025-04-17,Bangalore,7,7,0,1170.79,8.98,167.26
2024-10-30,Bangalore,10,10,0,1642.47,8.46,164.25
2025-06-02,Bangalore,8,5,0,793.49,5.05,99.19
2023-05-04,Delhi,9,6,0,486.1,5.4,54.01
2023-06-26,Chennai,8,5,0,535.86,4.04,66.98
2023-12-20,Mumbai,9,7,0,646.08,5.54,71.79
2024-09-06,Chennai,5,4,0,537.91,6.27,107.58
2024-10-21,Bangalore,7,7,0,1311.18,10.17,187.31
2025-05-27,Chennai,9,6,0,709.46,4.85,78.83
2024-01-05,Bangalore,5,5,0,598.01,6.39,119.6
2025-08-19,Mumbai,8,5,0,347.52,3.19,43.44
2025-11-25,Bangalore,7,6,0,1183.73,8.59,169.1
2023-10-18,Hyderabad,6,4,0,511.11,6.38,85.19
2025-03-22,Hyderabad,5,5,0,623.8,9.88,124.76
2024-12-21,Chennai,4,4,0,518.36,7.18,129.59
2024-01-03,Mumbai,7,2,0,225.0,2.68,32.14
2025-06-25,Bangalore,5,4,0,729.6,7.3,145.92
2024-09-15,Delhi,5,3,0,306.1,5.67,61.22
2023-03-14,Chennai,5,5,0,468.89,5.45,93.78
2024-12-11,Bangalore,3,2,0,345.6,6.19,115.2
2024-04-04,Hyderabad,6,3,0,319.48,4.63,53.25
2023-02-11,Chennai,8,7,0,1026.05,8.11,128.26
2023-03-09,Delhi,6,4,0,394.0,6.57,65.67
2025-12-19,Bangalore,6,4,0,552.14,4.69,92.02
2023-10-06,Chennai,10,9,0,1198.8,7.98,119.88
2025-08-02,Chennai,8,8,0,761.2,5.47,95.15
2023-05-24,Chennai,7,7,0,623.11,5.33,89.02
2026-01-10,Hyderabad,8,6,0,722.98,6.54,90.37
2026-01-03,Hyderabad,10,9,0,1003.48,7.82,100.35
2024-05-30,Hyderabad,9,8,0,686.48,6.02,76.28
2024-09-27,Chennai,8,7,0,854.46,6.21,106.81
2024-06-23,Hyderabad,9,9,0,1076.66,9.51,119.63
2025-10-24,Mumbai,10,7,0,834.33,6.33,83.43
2024-11-11,Delhi,6,5,0,265.79,4.29,44.3
2023-04-24,Delhi,4,4,0,326.7,8.17,81.68
2023-03-11,Hyderabad,6,3,0,333.73,4.37,55.62
2024-10-28,Hyderabad,8,5,0,532.97,5.53,66.62
2025-09-14,Bangalore,9,8,0,1488.61,8.47,165.4
2025-11-15,Bangalore,4,4,0,704.85,9.22,176.21
2025-04-01,Delhi,6,4,0,308.8,5.15,51.47
2023-08-17,Chennai,10,8,0,1067.03,6.25,106.7
2024-07-21,Mumbai,9,6,0,615.81,5.08,68.42
2026-01-08,Hyderabad,10,7,0,756.04,5.46,75.6
2024-08-15,Chennai,6,6,0,1156.0,11.65,192.67
2023-05-28,Bangalore,7,7,0,1104.17,8.12,157.74
2023-12-27,Hyderabad,6,5,0,478.2,6.53,79.7
2025-08-13,Hyderabad,11,9,0,819.0,5.75,74.45
2025-03-24,Mumbai,9,8,0,863.52,7.85,95.95
2023-09-17,Mumbai,3,3,0,526.05,11.69,175.35
2024-05-16,Bangalore,5,4,0,555.05,5.74,111.01
2023-03-07,Delhi,11,10,0,1021.92,8.63,92.9
2024-08-31,Chennai,5,5,0,560.44,6.74,112.09
2024-01-24,Chennai,4,3,0,334.55,5.05,83.64
2023-12-29,Chennai,11,10,0,1236.38,6.37,112.4
2024-09-17,Delhi,9,6,0,439.61,4.34,48.85
2023-07-24,Delhi,10,5,0,366.6,3.67,36.66
2025-04-19,Delhi,8,7,0,553.71,6.78,69.21
2023-09-01,Mumbai,7,3,0,252.24,3.0,36.03
2023-04-02,Bangalore,7,6,0,976.59,7.11,139.51
2023-05-30,Mumbai,5,3,0,555.6,7.41,111.12
2025-08-24,Mumbai,6,6,0,556.65,6.45,92.78
2025-07-03,Chennai,9,8,0,1331.97,8.12,148.0
2023-07-14,Hyderabad,10,6,0,653.43,5.2,65.34
2025-08-11,Chennai,3,2,0,317.14,6.27,105.71
2025-09-26,Mumbai,5,4,0,507.36,7.46,101.47
2024-03-23,Hyderabad,10,8,0,852.41,6.83,85.24
2026-01-07,Mumbai,7,6,0,750.15,7.59,107.16
2023-06-23,Bangalore,7,7,0,1006.4,7.4,143.77
2025-11-02,Chennai,7,6,0,700.58,6.32,100.08
2025-05-29,Bangalore,12,12,0,2111.33,9.44,175.94
2025-05-23,Bangalore,8,8,0,1233.82,8.23,154.23
2024-07-20,Chennai,6,6,0,877.71,8.44,146.29
2023-08-21,Hyderabad,9,8,0,776.05,6.7,86.23
2024-05-24,Chennai,7,7,0,1132.9,9.63,161.84
2023-06-03,Bangalore,7,5,0,821.89,6.45,117.41
2025-06-10,Delhi,10,4,0,242.91,2.28,24.29
2025-05-05,Hyderabad,7,7,0,894.97,9.78,127.85
2023-03-15,Bangalore,6,5,0,923.39,8.02,153.9
2025-12-03,Bangalore,5,5,0,687.29,7.73,137.46
2024-07-14,Bangalore,7,7,0,1020.24,7.59,145.75
2025-07-13,Hyderabad,8,6,0,754.0,7.16,94.25
2024-10-21,Mumbai,8,3,0,367.77,3.41,45.97
2024-04-08,Delhi,7,5,0,387.76,4.89,55.39
2023-01-03,Hyderabad,8,6,0,554.43,5.95,69.3
2024-05-21,Chennai,5,4,0,675.94,8.19,135.19
2023-05-11,Delhi,12,9,0,730.97,6.0,60.91
2024-06-06,Bangalore,16,15,0,2285.13,8.0,142.82
2024-06-11,Delhi,8,5,0,297.92,3.61,37.24
2025-04-13,Chennai,10,9,0,1083.66,6.76,108.37
2025-04-25,Mumbai,7,5,0,623.01,6.7,89.0
2023-09-30,Hyderabad,11,8,0,1002.54,6.91,91.14
2025-09-23,Mumbai,12,8,0,980.91,5.74,81.74
2025-09-05,Mumbai,8,7,0,819.27,7.57,102.41
2024-02-06,Hyderabad,5,4,0,357.07,6.21,71.41
2025-07-19,Hyderabad,13,9,0,1099.29,5.91,84.56
2024-03-05,Bangalore,7,7,0,1066.78,7.67,152.4
2025-02-11,Delhi,6,3,0,284.7,4.75,47.45
2024-05-23,Chennai,10,8,0,683.96,4.68,68.4
2024-09-20,Bangalore,4,3,0,513.27,7.05,128.32
2025-07-12,Hyderabad,6,4,0,409.5,5.76,68.25
2023-03-12,Delhi,5,4,0,237.28,4.58,47.46
2025-12-10,Mumbai,11,7,0,780.6,5.29,70.96
2023-08-26,Bangalore,11,10,0,1501.64,7.16,136.51
2025-06-18,Chennai,8,6,0,1033.41,7.78,129.18
2025-01-11,Chennai,12,12,0,1420.02,6.99,118.34
2024-11-04,Delhi,7,4,0,392.85,5.26,56.12
2023-03-24,Chennai,4,4,0,879.77,12.0,219.94
2025-06-22,Chennai,6,5,0,638.19,6.8,106.37
2024-10-18,Mumbai,10,8,0,831.81,5.83,83.18
2024-07-16,Hyderabad,8,7,0,750.85,7.66,93.86
2025-12-21,Bangalore,4,4,0,481.95,6.75,120.49
2024-03-26,Mumbai,10,8,0,930.03,7.21,93.0
2023-11-30,Mumbai,6,4,0,443.34,5.75,73.89
2023-04-24,Chennai,7,7,0,918.05,7.93,131.15
2025-11-06,Delhi,7,4,0,376.36,5.0,53.77
2023-07-13,Mumbai,12,9,0,1076.52,6.4,89.71
2025-07-26,Delhi,4,3,0,244.63,5.94,61.16
2023-11-20,Delhi,6,3,0,126.3,2.11,21.05
2025-01-28,Hyderabad,6,5,0,679.79,8.53,113.3
2023-01-13,Delhi,9,9,0,871.19,9.14,96.8
2025-01-19,Bangalore,8,7,0,1257.53,7.95,157.19
2025-06-05,Mumbai,9,7,0,1099.05,8.14,122.12
2024-06-17,Mumbai,8,5,0,497.01,4.25,62.13
2023-10-25,Mumbai,4,3,0,132.99,2.6,33.25
2025-10-01,Hyderabad,6,6,0,693.09,8.83,115.52
2024-06-25,Bangalore,5,4,0,527.16,5.59,105.43
2024-08-11,Chennai,8,8,0,887.19,7.16,110.9
2023-10-23,Chennai,3,3,0,361.56,7.12,120.52
2023-11-11,Hyderabad,5,5,0,373.97,6.01,74.79
2025-10-18,Bangalore,7,6,0,915.23,6.62,130.75
2025-03-27,Chennai,10,10,0,1207.07,6.95,120.71
2024-08-12,Mumbai,5,4,0,429.81,6.46,85.96
2025-02-01,Delhi,9,8,0,707.2,7.86,78.58
2023-10-14,Delhi,10,8,0,629.35,6.12,62.94
2025-09-20,Mumbai,2,1,0,41.52,1.73,20.76
2023-04-15,Hyderabad,9,6,0,511.06,4.4,56.78
2023-07-20,Hyderabad,8,5,0,645.42,6.18,80.68
2023-06-16,Chennai,4,4,0,327.93,5.29,81.98
2024-02-13,Chennai,7,7,0,1014.24,9.37,144.89
2023-08-21,Delhi,7,4,0,441.06,5.55,63.01
2023-07-26,Hyderabad,9,8,0,868.03,7.32,96.45
2024-04-02,Mumbai,5,3,0,368.4,5.47,73.68
2024-08-23,Delhi,6,3,0,253.6,4.23,42.27
2024-07-13,Bangalore,10,10,0,1648.57,8.69,164.86
2024-01-14,Chennai,11,10,0,1023.92,5.63,93.08
2025-10-09,Hyderabad,6,4,0,543.01,6.51,90.5
2023-09-18,Delhi,9,7,0,581.44,5.94,64.6
2025-01-14,Hyderabad,8,5,0,349.21,3.69,43.65
2023-10-19,Hyderabad,6,4,0,426.29,5.73,71.05
2024-08-10,Delhi,7,4,0,340.6,4.87,48.66
2025-06-29,Chennai,10,9,0,1224.77,7.02,122.48
2025-09-12,Delhi,10,8,0,543.82,5.01,54.38
2023-02-06,Delhi,14,12,0,1074.67,6.93,76.76
2025-09-08,Hyderabad,11,7,0,850.3,6.42,77.3
2024-06-26,Mumbai,5,3,0,320.91,4.93,64.18
2025-01-22,Hyderabad,10,8,0,842.79,6.32,84.28
2025-04-01,Hyderabad,7,6,0,392.99,4.81,56.14
2025-06-04,Hyderabad,4,3,0,366.73,7.38,91.68
2025-07-12,Delhi,8,8,0,680.48,8.29,85.06
2024-04-09,Bangalore,5,3,0,306.12,3.35,61.22
2024-08-18,Chennai,8,7,0,826.82,6.12,103.35
2023-05-13,Bangalore,9,9,0,1401.43,8.41,155.71
2023-03-11,Bangalore,9,9,0,1521.1,8.57,169.01
2025-12-22,Bangalore,2,2,0,112.88,3.32,56.44
2023-04-19,Hyderabad,6,5,0,624.14,8.52,104.02
2023-11-07,Bangalore,7,6,0,1031.5,8.31,147.36
2025-01-08,Bangalore,14,12,0,1794.23,6.51,128.16
2023-11-01,Hyderabad,9,9,0,792.44,6.76,88.05
2025-11-22,Delhi,7,4,0,254.5,3.64,36.36
2023-03-15,Mumbai,4,2,0,305.7,5.1,76.43
2023-04-13,Mumbai,6,6,0,583.89,6.99,97.32
2025-04-28,Hyderabad,7,5,0,531.41,6.17,75.92
2025-03-04,Mumbai,6,5,0,494.37,6.12,82.4
2024-12-10,Chennai,4,4,0,501.88,7.2,125.47
2023-06-02,Delhi,7,6,0,528.52,7.25,75.5
2025-02-04,Chennai,8,8,0,1141.87,8.87,142.73
2025-10-06,Chennai,4,4,0,854.91,12.18,213.73
2023-04-22,Bangalore,6,5,0,856.2,7.14,142.7
2025-07-23,Mumbai,6,3,0,449.85,5.0,74.98
2023-09-12,Mumbai,9,5,0,539.43,4.14,59.94
2024-12-14,Chennai,11,9,0,1446.1,7.86,131.46
2025-02-17,Hyderabad,3,2,0,168.32,4.25,56.11
2023-11-10,Chennai,4,4,0,528.13,8.46,132.03
2025-10-25,Hyderabad,7,4,0,445.9,4.79,63.7
2024-05-23,Delhi,7,4,0,247.78,3.09,35.4
2025-04-01,Chennai,9,7,0,927.97,6.81,103.11
2023-02-16,Delhi,5,4,0,456.3,9.13,91.26
2023-10-14,Mumbai,8,4,0,430.74,3.89,53.84
2025-12-23,Bangalore,5,5,0,583.0,5.83,116.6
2023-03-15,Hyderabad,7,5,0,343.03,4.13,49.0
2024-08-03,Chennai,3,2,0,240.66,4.55,80.22
2025-10-29,Delhi,10,7,0,585.4,5.85,58.54
2024-07-15,Chennai,5,5,0,780.0,9.16,156.0
2025-03-03,Bangalore,9,9,0,1615.63,9.29,179.51
2024-08-17,Bangalore,10,10,0,1807.4,9.35,180.74
2024-02-17,Bangalore,4,4,0,521.26,7.15,130.32
2024-11-18,Mumbai,3,3,0,295.65,7.34,98.55
2023-08-01,Chennai,10,9,0,1326.04,8.13,132.6
2024-05-18,Chennai,9,8,0,763.22,5.39,84.8
2025-03-22,Bangalore,10,8,0,949.61,5.43,94.96
2026-01-18,Chennai,10,8,0,1264.99,7.52,126.5
2025-12-13,Delhi,13,8,0,701.95,4.83,54.0
2024-10-30,Hyderabad,7,6,0,666.52,7.54,95.22
2024-02-29,Delhi,5,3,0,285.9,5.72,57.18
2023-02-06,Bangalore,13,13,0,2002.66,8.06,154.05
2024-05-02,Hyderabad,7,5,0,498.98,5.43,71.28
2023-03-08,Bangalore,6,5,0,552.04,4.76,92.01
2024-12-20,Bangalore,4,3,0,569.92,7.56,142.48
2025-04-23,Chennai,4,3,0,429.6,6.47,107.4
2023-07-25,Chennai,10,9,0,1153.3,7.1,115.33
2024-10-19,Hyderabad,9,7,0,845.24,7.15,93.92
2025-02-23,Hyderabad,3,1,0,51.33,1.18,17.11
2023-10-16,Bangalore,1,1,0,276.4,13.82,276.4
2024-01-12,Mumbai,8,6,0,762.48,7.34,95.31
2025-02-04,Mumbai,9,9,0,1101.93,8.9,122.44
2024-02-26,Chennai,4,4,0,654.1,10.04,163.53
2025-06-14,Bangalore,6,6,0,1030.2,9.32,171.7
2025-03-12,Hyderabad,5,4,0,475.71,7.11,95.14
2025-07-03,Bangalore,7,7,0,916.76,6.67,130.97
2023-02-13,Delhi,7,5,0,451.82,5.81,64.55
2024-08-13,Hyderabad,4,4,0,496.47,9.21,124.12
2023-07-30,Mumbai,12,9,0,1190.73,6.69,99.23
2023-03-23,Chennai,8,8,0,1128.67,8.44,141.08
2024-07-21,Hyderabad,9,7,0,832.48,7.06,92.5
2025-10-12,Bangalore,6,6,0,777.15,6.8,129.53
2024-07-22,Hyderabad,7,4,0,513.88,6.14,73.41
2024-02-01,Mumbai,5,4,0,681.84,9.57,136.37
2023-07-29,Chennai,12,11,0,1308.96,6.69,109.08
2024-05-04,Bangalore,9,9,0,1540.8,8.81,171.2
2024-09-23,Chennai,3,3,0,407.18,8.14,135.73
2025-12-02,Bangalore,7,7,0,991.17,7.56,141.6
2025-04-20,Hyderabad,6,6,0,640.86,8.55,106.81
2023-06-04,Bangalore,5,5,0,692.08,7.12,138.42
2023-12-29,Hyderabad,8,5,0,456.03,4.57,57.0
2025-07-07,Bangalore,5,4,0,657.8,6.58,131.56
2024-11-16,Delhi,7,6,0,645.27,7.78,92.18
2025-03-13,Delhi,6,5,0,383.76,6.04,63.96
2024-09-11,Mumbai,7,3,0,181.68,1.79,25.95
2023-09-23,Bangalore,3,3,0,406.74,7.8,135.58
2023-04-20,Delhi,6,4,0,227.74,3.44,37.96
2024-08-02,Bangalore,13,11,0,1769.45,7.38,136.11
2023-12-04,Hyderabad,7,6,0,480.98,5.57,68.71
2024-01-17,Chennai,4,3,0,549.71,8.27,137.43
2025-06-11,Hyderabad,3,3,0,381.94,8.78,127.31
2025-03-23,Hyderabad,8,7,0,760.21,7.16,95.03
2025-11-06,Bangalore,8,7,0,848.77,5.76,106.1
2025-03-07,Hyderabad,9,6,0,544.59,4.94,60.51
2023-08-25,Delhi,9,6,0,484.1,5.38,53.79
2023-12-28,Hyderabad,6,5,0,488.63,6.04,81.44
2025-01-19,Chennai,4,3,0,477.17,6.62,119.29
2024-11-03,Hyderabad,5,4,0,281.1,3.96,56.22
2023-04-18,Hyderabad,10,7,0,1029.75,7.87,102.98
2023-08-30,Delhi,6,1,0,25.1,0.42,4.18
2024-04-28,Mumbai,9,4,0,331.14,2.51,36.79
2025-06-07,Delhi,6,5,0,250.96,3.9,41.83
2023-05-30,Hyderabad,10,7,0,596.6,4.82,59.66
2024-12-23,Mumbai,10,8,0,1021.02,7.21,102.1
2023-11-25,Hyderabad,14,12,0,1303.69,7.21,93.12
2025-04-09,Bangalore,9,8,0,1213.68,7.24,134.85
2025-09-24,Delhi,10,6,0,513.04,4.92,51.3
2024-11-04,Hyderabad,12,10,0,920.27,6.51,76.69
2023-05-08,Delhi,4,2,0,167.0,4.18,41.75
2023-06-25,Bangalore,7,7,0,940.34,6.93,134.33
2023-09-14,Hyderabad,9,5,0,683.42,6.21,75.94
2023-07-18,Delhi,5,5,0,364.0,7.28,72.8
2025-07-29,Hyderabad,4,4,0,435.72,8.51,108.93
2023-09-27,Bangalore,2,1,0,265.4,6.64,132.7
2025-06-07,Hyderabad,8,6,0,626.54,5.98,78.32
2024-07-18,Bangalore,4,3,0,341.73,4.45,85.43
2023-02-15,Hyderabad,6,5,0,503.13,6.8,83.86
2025-08-26,Delhi,10,6,0,540.3,5.4,54.03
2023-10-28,Mumbai,11,6,0,574.47,4.15,52.22
2025-02-27,Mumbai,15,7,0,875.73,4.39,58.38
2023-08-12,Chennai,7,6,0,987.37,8.09,141.05
2023-07-30,Delhi,12,9,0,547.04,4.47,45.59
2024-08-28,Chennai,7,7,0,817.97,7.14,116.85
2024-11-27,Hyderabad,6,3,0,213.79,2.74,35.63
2025-02-21,Chennai,7,7,0,996.64,7.89,142.38
2023-08-16,Bangalore,6,5,0,742.4,6.19,123.73
2025-08-27,Bangalore,10,10,0,1749.08,8.89,174.91
2023-04-09,Bangalore,9,8,0,1377.62,8.15,153.07
2023-05-06,Delhi,9,6,0,383.3,4.0,42.59
2025-05-21,Delhi,4,3,0,274.6,6.87,68.65
2024-05-30,Bangalore,8,6,0,906.62,6.13,113.33
2025-08-02,Bangalore,5,5,0,790.75,8.74,158.15
2023-07-30,Bangalore,9,7,0,1062.74,6.26,118.08
2025-08-29,Mumbai,3,3,0,305.22,8.06,101.74
2024-12-31,Delhi,11,6,0,490.4,4.46,44.58
2025-09-04,Delhi,11,8,0,807.66,7.0,73.42
2023-12-13,Mumbai,6,6,0,620.04,7.94,103.34
2024-09-30,Chennai,12,10,0,1354.23,6.67,112.85
2024-12-04,Chennai,14,13,0,1728.31,7.16,123.45
2025-03-19,Bangalore,10,10,0,1645.73,8.58,164.57
2025-10-04,Delhi,6,6,0,556.16,8.98,92.69
2023-07-23,Delhi,10,5,0,310.66,2.87,31.07
2025-02-25,Bangalore,6,6,0,1113.9,9.84,185.65
2023-01-13,Bangalore,12,10,0,1043.59,4.43,86.97
2025-09-26,Chennai,10,9,0,1483.08,8.96,148.31
2025-07-17,Delhi,3,2,0,285.0,8.24,95.0
2024-04-18,Hyderabad,7,5,0,405.08,4.7,57.87
2025-02-26,Mumbai,12,9,0,897.51,5.29,74.79
2023-04-28,Mumbai,5,2,0,235.38,3.57,47.08
2025-04-20,Delhi,9,6,0,448.23,4.87,49.8
2024-03-08,Mumbai,8,4,0,273.12,2.74,34.14
2025-06-22,Hyderabad,14,13,0,1213.7,6.47,86.69
2024-08-08,Bangalore,9,9,0,1190.81,7.11,132.31
2024-11-12,Chennai,7,7,0,677.26,6.01,96.75
2023-02-25,Hyderabad,4,3,0,343.65,5.93,85.91
2025-09-27,Hyderabad,6,6,0,519.36,7.32,86.56
2025-01-26,Hyderabad,5,2,0,71.78,0.99,14.36
2025-11-13,Bangalore,5,5,0,814.61,8.52,162.92
2024-04-18,Delhi,8,4,0,455.79,5.04,56.97
2025-04-17,Mumbai,10,6,0,570.39,4.41,57.04
2025-12-24,Mumbai,5,3,0,322.14,4.41,64.43
2025-03-02,Bangalore,6,5,0,828.31,8.24,138.05
2025-07-15,Hyderabad,7,4,0,228.16,2.83,32.59
2025-02-17,Bangalore,6,6,0,961.35,9.02,160.23
2025-09-10,Mumbai,4,3,0,418.62,8.15,104.66
2024-09-25,Hyderabad,6,5,0,581.35,7.59,96.89
2023-05-06,Mumbai,5,4,0,609.42,9.05,121.88
2025-12-29,Mumbai,3,3,0,364.32,9.35,121.44
2023-05-09,Delhi,7,4,0,262.34,3.53,37.48
2025-05-20,Hyderabad,5,4,0,379.79,5.73,75.96
2025-11-20,Chennai,7,7,0,825.93,6.57,117.99
2023-10-22,Mumbai,6,4,0,285.06,3.55,47.51
2024-09-30,Hyderabad,6,3,0,398.89,4.59,66.48
2024-10-01,Delhi,6,5,0,399.9,6.67,66.65
2024-11-11,Chennai,7,7,0,693.39,5.86,99.06
2024-04-25,Chennai,3,3,0,296.04,7.23,98.68
